,pc1,pc2,pc3,target
110,62.17923945779069,3.392846723759776,-28.33188102967054,1.0
111,-6.023683160969473,-2.926604100363024,-16.998626410131184,0.0
112,26.055930256747484,8.486961258253798,-0.08240658667793434,1.0
113,-11.444006460323108,-0.06868936983317313,-2.4344571962886783,0.0
114,5.555821982453911,33.708054511802224,-4.316757664107709,1.0
115,-0.8421554941961453,-8.979899622602737,-17.28582808199784,0.0
116,28.820454444708055,1.5828855261421568,-15.373314471119729,1.0
117,4.369826727175309,-18.486249704082972,0.4866825253538801,0.0
118,-6.07211389605529,-15.940314095283975,19.439624328649455,1.0
119,12.04289550534689,-4.8369889051341906,-20.753477469432074,0.0
120,25.313896464819532,-4.481776450992208,4.931570048123097,1.0
121,-30.497670972742668,0.6897602075340168,0.47725517085987856,0.0
122,-20.818328797783632,40.4478646269313,1.0011045991531202,1.0
123,3.1250014263333408,-0.6088284168885043,-9.246154817710474,0.0
124,41.3150254504351,3.5726231908186183,4.29448197396963,1.0
125,-14.702378395901675,-15.667239885814075,11.16849139738412,0.0
126,33.543261654475835,-0.49683915643876786,-8.489600573139636,1.0
127,-8.3026276887642,-12.090886562184666,5.900590896810758,0.0
128,39.69467139898791,1.2718574886683067,-9.01693490222402,1.0
129,-24.0532516113148,19.823440114595005,-18.09966194072279,0.0
130,18.33435308835437,-10.413736136660917,0.7818192141368863,1.0
131,-7.991755218448125,1.9899805467579088,-5.594883467753567,0.0
132,38.15821187685696,-2.8594559215040793,-28.13140724713559,1.0
133,4.400234095226249,-5.326661989046992,-16.665221890877138,0.0
134,3.630890431357993,67.23118260734154,17.006144801782945,1.0
135,-18.05737799654974,-27.506418242980253,33.68757702615124,0.0
136,8.833230437096747,24.31761581431522,19.106915960768443,1.0
137,-1.9945583730731349,-5.213908727740369,-5.532148250569956,0.0
138,-3.3009454737887407,24.121012220632586,28.074429314156077,1.0
139,-25.2305980046238,13.646265553984115,-15.617006045585853,0.0
140,10.763156360109855,-1.0472049554716047,3.1604844582161356,1.0
141,-3.776926953991763,-11.298390490947215,-10.240325071458978,0.0
142,6.834222390927402,4.856811870458837,-2.1781947519867777,1.0
143,-2.5205682199839874,-4.986580243302638,-13.33030400684011,0.0
144,18.541385605384974,-0.2051446194804758,14.029112487196835,1.0
145,-2.500929378509672,-16.577308207442936,-1.3600088997476152,0.0
146,46.381366314366254,20.6350664279279,6.091816111312596,1.0
147,-8.609224760118106,-11.350470580419456,-9.268643292675284,0.0
148,1.117199572426043,10.991360479729666,21.967069990843306,1.0
149,-1.227181567046886,-4.709145016292092,-10.579273166539815,0.0
150,12.692360703754717,13.437253732604283,8.375544722550039,1.0
151,-16.39288061894438,-4.497671639461119,-2.65722096281879,0.0
152,-0.44471142743059294,6.523128528638607,-2.383755104978551,1.0
153,-15.447486401274974,-6.4640904225841,-2.000631193926014,0.0
154,-19.0166043639432,37.34030289515985,-15.251959659678164,1.0
155,-12.314046656506251,-8.29176789885257,4.481341487201493,0.0
156,-3.1752787754368574,-5.555362747189776,9.72950849824617,1.0
157,-0.978345254339201,-6.637442929730692,-20.359470647327193,0.0
158,11.02310757389292,12.950191748561673,-4.926285585339596,1.0
159,1.9676800853370755,-20.462086829163937,-13.768662494543289,0.0
160,38.0356262056985,-1.1220565901076163,-24.37012984596272,1.0
161,-4.925096890043243,-12.74351168259481,-2.091489199155287,0.0
162,6.136797399005888,-2.8278631689467613,12.798901606645815,1.0
163,-20.55847386086686,-8.331813818076684,2.9940779813486866,0.0
164,28.72519982512369,-1.4673333347274136,-9.52275720024077,1.0
165,-10.802679381369979,-7.46119864733732,0.4794806914543988,0.0
166,17.009793816423773,-6.569801432377543,11.586639183494379,1.0
167,-26.771293761708154,-12.794451228193624,17.832932408916157,0.0
168,19.813569450406582,0.25640450530764086,1.4606106808999724,1.0
169,-4.743126620647999,-10.276248563125106,-5.118003064885402,0.0
170,6.898257770563738,13.707996327144347,5.476994658287248,1.0
171,-15.66607585768863,-9.762476959170895,-6.905542158084153,0.0
172,-18.11996141232237,34.52482517488668,19.147332865009588,1.0
173,-20.835471764253025,-3.954617820870804,-21.855805498136665,0.0
174,18.3691728520424,-3.1006273644001685,9.855008963021083,1.0
175,-11.608183278116783,-16.001071209954127,11.981762941415413,0.0
176,16.972540007450874,-4.879648790908242,6.141089564887354,1.0
177,-1.7558808013490412,-15.184644586185255,-12.185180368924543,0.0
178,22.229881295134227,-2.521741051075242,20.88877911204399,1.0
179,-31.248339243977416,19.220204752232224,-18.178986505286172,0.0
180,35.90922272319205,0.5061412374031862,-18.92071647190078,1.0
181,-0.22449215116961915,-11.915751306220532,5.4215815932984475,0.0
182,7.730780155863886,7.59978224549523,0.5871763905538844,1.0
183,-5.687772685257133,-9.884542215999433,6.975605510795271,0.0
184,5.8060897913869844,-3.2155573946230525,-5.545384851366858,1.0
185,-5.394879986288053,-11.676742051676598,8.952925319488251,0.0
186,9.636250774599084,1.7130600689509494,22.259456919315596,1.0
187,-30.090492559094567,4.335787207210241,-11.56098769722674,0.0
188,3.4307300547075172,7.3277445859156405,7.2991252684342,1.0
189,-28.475454284732734,9.710069182900419,-15.70783310866245,0.0
190,-11.584650703603796,10.739451453743174,2.8998747386690704,1.0
191,-10.987760473530022,-8.710520263234294,-15.60132835357698,0.0
192,20.58635066458462,3.0594373359894864,7.219404701807078,1.0
193,-5.787696357593909,-23.170658823091816,11.182791407594804,0.0
194,32.769598194362516,-2.079843256934516,2.6926437016332407,1.0
195,-3.5279855703653076,5.873665316070725,-10.795238811256283,0.0
196,6.036324207775818,-30.144163989604518,43.24865341589109,1.0
197,-22.50997614046967,-6.2179866058932385,2.6128995141870335,0.0
198,0.09673018765009206,56.673485362095924,12.495042629981242,1.0
199,-6.50234031226661,-14.516656360092137,-3.6019761152780183,0.0
200,17.587522189810496,-0.9951930480870648,15.56751552317859,1.0
201,-19.89918848711093,6.480507713727542,-6.9130641717420165,0.0
202,0.4255695352219849,14.829649805972046,4.9680190416339824,1.0
203,-18.303225579277456,-1.3245034925900037,2.1063705836267004,0.0
204,18.577589335170316,20.824021130272488,4.228362132351226,1.0
205,-27.474848814900653,15.700141119285542,-19.052654192950417,0.0
206,11.010566462404014,12.76168220719164,7.359582498862249,1.0
207,-26.611027494927622,-0.17844128434738205,-7.692933615892813,0.0
208,-0.47128275007034803,31.598836797337807,4.899737121166322,1.0
209,-27.80185748090084,-2.1183804157936303,-12.221421175020478,0.0
210,15.595511847469696,41.33254185176786,8.976022663313497,1.0
211,-7.502115326737526,0.4505033909619719,-15.880234106702186,0.0
212,10.025083762292121,1.1927018228287423,1.6401783259586236,1.0
213,-13.426877748953476,-4.679650889215739,-14.082550957386278,0.0
214,-14.913552360507733,11.188636505662327,17.54901359751348,1.0
215,-17.014722596220825,9.992750853038784,-6.658456128272248,0.0
216,34.61271917964052,-1.1056561734428898,-25.213284205574368,1.0
217,-11.440565325060845,-10.961605500562541,10.37866483098031,0.0
218,-0.6025683142604424,-12.068312959699876,-5.705228429878764,1.0
219,-19.983075884041106,4.753365280115077,-8.648170876373301,0.0
220,23.00126699028919,-5.856282385588743,15.577012778531149,1.0
221,-14.76062339238616,-13.859208088372448,-17.951633813738148,0.0
222,13.867388191091004,-8.10609040910177,16.92103949884872,1.0
223,-20.232049006340052,16.831893428675947,-22.867560692988206,0.0
224,5.942118336815638,1.8056482751947227,9.411030989973321,1.0
225,6.256213143405285,-10.514168056135228,1.9736361922233774,0.0
226,25.06164210284,10.056975259650532,-2.3087016862121583,1.0
227,-17.919891964371825,-0.3306225637700667,-3.557343902958065,0.0
228,18.522676163841023,17.43475960131823,10.057215559509043,1.0
229,-10.107027097805902,-17.02974272040351,11.916801662942714,0.0
230,29.331171160696872,-10.271067095725927,-4.8036530141629425,1.0
231,4.903054075087811,-10.039754200489597,-10.767705614829802,0.0
232,24.60684435416213,22.23461012055365,-4.427958154701366,1.0
233,-4.0687086710673945,-10.290680966130818,4.339628867994583,0.0
234,20.272221361021156,2.7920982749207015,2.0512055333857933,1.0
235,-14.219605738576867,-2.398618379197201,-18.791759971688464,0.0
236,14.10103281193023,18.253815504479054,-9.081878331637377,1.0
237,-21.579567992196697,2.962209606517337,-2.4639802214004742,0.0
238,27.842001198897588,11.16338618735533,-17.956422976633398,1.0
239,-20.85875541308084,3.4623351062189798,-5.586196706089403,0.0
240,20.33157710990816,-8.788859636056774,-2.081204079762801,1.0
241,-17.716334416069692,-17.180227417608698,12.528080161162285,0.0
242,-4.916093462591509,14.529447559695067,0.4129984638316454,1.0
243,-0.14941273008742728,-10.130757327575873,0.23299271960968787,0.0
244,5.047747732487501,7.030342297005393,0.36248840673152594,1.0
245,-4.599952138669855,-10.866617491017099,2.819308323055392,0.0
246,3.5644372186339,45.15003802245191,17.527021909002432,1.0
247,-7.287915677848133,-6.657458719005502,-2.556865953274923,0.0
248,14.415745387899488,-0.24338785235738214,15.59648858467068,1.0
249,-18.164029721193522,-15.957562987144245,15.307910009822406,0.0
250,4.394328258220336,34.37485035005751,-1.1547699225445305,1.0
251,-0.9909497620814144,-2.128130504045662,-3.3578673785259103,0.0
252,2.924662606809108,-0.7603849836419958,-6.929428654518151,1.0
253,-21.941106787773883,-15.29932957953914,35.341986279372634,0.0
254,-3.73639730510341,41.43814771384035,21.518492536039535,1.0
255,-30.270576053833054,2.6278345345416643,5.946393992836993,0.0
256,29.17762970281807,-2.897623366687225,-10.144055268949,1.0
257,-15.776720016925934,2.0780685850244773,-2.5374730950326088,0.0
258,12.44849662924776,-17.787140297534712,10.131821464992056,1.0
259,1.188987827403698,-14.0521723814555,-7.007876369525457,0.0
260,23.426994834374074,6.887708335182476,-9.301331010896755,1.0
261,-6.7942000414793275,-5.224377391741301,-9.044986706907586,0.0
262,24.318442749842976,7.031883814590793,13.823065089830592,1.0
263,-18.080289052126048,-24.330478484569724,1.693855722639687,0.0
264,14.606992081060941,5.317591376513825,13.233057170583912,1.0
265,-26.102509269018405,15.493613370687179,-10.563819074982742,0.0
266,-6.598784622213034,33.96946641171222,5.262284788503711,1.0
267,-9.646093679961108,-4.933513237948379,-2.521459409982932,0.0
268,27.8636123834165,18.803175439556735,12.619850902141613,1.0
269,0.7245998770124552,-11.470461580376533,-3.0775316448105183,0.0
270,10.441310821336616,-4.202908809834351,-2.5811565965157213,1.0
271,-12.579709715477081,-5.208893019364631,-9.598731677650578,0.0
272,36.80196547258575,-2.2524443407537817,-7.571904949683218,1.0
273,-25.458414999348072,5.392923564702812,-14.236098887847705,0.0
274,18.82227084073837,-4.451323473153646,-3.5924541341905183,1.0
275,-5.117082208918534,-1.5556803459830992,-5.024058876335448,0.0
276,14.970011593944088,-4.5026477043217445,6.566556768721312,1.0
277,-15.436585430978473,-7.715171842440221,-2.9335045978285477,0.0
278,2.3667978157377387,15.053451075181478,11.953645990885917,1.0
279,-15.011194985766538,0.571742191104714,-19.784506240168128,0.0
280,6.577123752002784,-8.303530643977147,6.265939252804811,1.0
281,-14.949302385941825,-5.900637742736617,-7.4634017774227575,0.0
282,-13.51763331153867,-2.691387473756021,44.822163822941576,1.0
283,-1.9795116798593504,-21.168052753249768,10.865472490617236,0.0
284,25.126346285472692,-13.33070215627049,-6.5086989716477515,1.0
285,-3.234123675581728,-6.623498719741509,-14.285285720932404,0.0
286,10.85239945910145,13.271286786933976,13.04385564383795,1.0
287,-14.747559750792847,-2.2054107329710737,-7.4366434360602485,0.0
288,-0.6102425774930026,11.13362451112811,2.5896255273803233,1.0
289,-27.203245498891384,-13.62035316747582,7.941479915955438,0.0
290,4.000159118477987,7.291992111536526,6.6808786633300254,1.0
291,-7.560117723845155,-5.080987748664072,-7.0530267513042935,0.0
292,4.8594345480475445,3.53368746057425,12.005126500268966,1.0
293,-4.8353156886156485,-18.129434202952446,9.605682792164163,0.0
294,-9.70510317882498,3.258426058023609,27.99438119183042,1.0
295,-7.993086298465381,-10.593342861061872,-2.031909093106992,0.0
296,31.797230239860923,-2.1315193927606866,12.590217175994884,1.0
297,-20.100990321006666,-3.2099172167171393,9.529267561696225,0.0
298,21.360854355509378,20.015246542000135,-12.40547587916665,1.0
299,1.7472162050489097,-9.676447945625752,-1.412735286544909,0.0
300,23.698309141041715,-0.5104815769337777,-5.908178061131777,1.0
301,-17.4022701255356,-10.265718172076856,8.375577546452881,0.0
302,40.345534256570076,-0.36438521640782545,0.5746749943417766,1.0
303,-6.09231204344521,-12.239528560035549,-3.252396555966672,0.0
304,17.826186385757314,-7.992078030962654,-10.810906964948135,1.0
305,-9.52819984449341,-11.54830929514864,-2.7218358549981754,0.0
306,-7.874607927027922,13.565256620806277,43.429667203232576,1.0
307,-15.930093862174402,-1.3642756735082304,-10.440134536503475,0.0
308,16.498479586837124,-14.7000729832527,24.113114398673797,1.0
309,-5.634970826366439,-10.932997083929632,-2.5623203942652375,0.0
310,26.992911056529834,3.2472017330303484,-15.99354731102811,1.0
311,4.414317181616372,-5.585793740081903,-12.395702492554534,0.0
312,-9.488417794900185,34.54827397250627,10.500267040975228,1.0
313,-11.526414919728571,-7.329753890593152,8.387728752438838,0.0
314,28.188784903996744,-3.6478798523731175,25.751511910063154,1.0
315,-4.756445346158209,-15.712447239487664,4.413134210256179,0.0
316,31.443128098094213,5.222149773573027,-2.5512988690759206,1.0
317,-24.318435012975392,10.740483209458572,-13.78842834423011,0.0
318,-6.085556001879788,1.2953243628706168,35.09572865295736,1.0
319,-12.194615229546583,-5.8583071973667185,-23.471452153213843,0.0
320,23.3684939559853,-11.779178229255582,3.553152521130956,1.0
321,-20.446342207717347,-14.159550595448158,-2.4148406632981154,0.0
322,16.36653728087058,1.9088175731797152,1.6229887934561855,1.0
323,-23.708036972986697,12.35147067471305,-16.801291505342057,0.0
324,11.866989003718306,-5.670132008650978,6.715881591287906,1.0
325,-9.169246979799631,-7.681184665302755,-4.164882017690372,0.0
326,7.900875986441829,13.740411333279848,-9.45867576289926,1.0
327,-22.109330845201008,-1.3379528518228478,2.281378417024165,0.0
328,-14.556386419796686,10.49142862622248,-1.0486296750771211,1.0
329,-4.851168864770765,-5.150282006553259,-0.3515464110535944,0.0
330,0.10011577552843334,16.764781027551958,9.279534423301376,1.0
331,-19.35723084081404,-15.911962569080618,18.299292941019115,0.0
332,-12.84650267275188,14.395237091087434,-12.586209318405345,1.0
333,-8.812535053894113,-1.3147009126448617,10.42038019701211,0.0
334,-9.2534560023407,25.063298414448962,6.943537674767899,1.0
335,1.605341714473343,-30.723119208186944,-2.862359235903973,0.0
336,-5.479310815485037,24.563526739882796,-3.3444485020206525,1.0
337,-4.309541192710775,-1.8795714203317395,-4.8513187824332515,0.0
338,1.1346647257102005,19.051440427034454,9.519061932608619,1.0
339,7.032866583986085,-31.311073514914735,21.571427394607337,0.0
340,26.574290611115682,1.5686904100219692,-15.36333605560387,1.0
341,-12.608214104237968,-6.731673145652473,-8.306649411894321,0.0
342,14.614760639977318,-5.425007112423575,2.1749777415549967,1.0
343,7.8968103233413895,-13.92454242316503,-0.1928411702098019,0.0
344,3.801392694707479,-10.527684033068235,11.04162535303324,1.0
345,-14.143233052733434,-10.529936951984862,-10.188455261361096,0.0
346,-6.867582946455655,-23.593337478640052,31.673884149932768,1.0
347,-0.53079925754018,-13.088278992565497,-12.20503935100794,0.0
348,22.2745085390105,34.643676107105044,3.7030554913460763,1.0
349,-19.472348784337797,3.0959554165847805,-17.633452245258542,0.0
350,6.65855799581918,2.072173628468196,5.150685896658193,1.0
351,-26.809913915309505,5.645095713996033,-9.347820976565172,0.0
352,34.95982042537134,-3.3250753279841216,-8.068019141318658,1.0
353,-14.015689650091032,7.292084492719259,-8.10735736017152,0.0
354,50.44992211349623,-4.036399343860611,-2.264391891705775,1.0
355,-6.2332774982309145,-6.642900063678371,-7.553333411954518,0.0
356,38.29479264282405,6.029298739551467,-3.156301277609644,1.0
357,-12.986811546828141,-3.5959864895707914,0.513110149324104,0.0
358,-12.216812650026007,16.594598009641086,2.527076765313657,1.0
359,-0.8484808117882569,-13.933615584630823,-14.204194721490348,0.0
360,2.0649518999414305,10.512000844177406,22.31209026414713,1.0
361,-13.002066343206812,-10.6207047040706,-1.4199720776467872,0.0
362,14.865448807218208,-10.633795919053322,-19.265378772841235,1.0
363,-18.33166295509115,-7.294533512071947,-6.473619311160355,0.0
364,4.412660009341429,19.0918599465457,15.113293371552354,1.0
365,-32.44455265199727,4.778945266408193,-7.828560804643556,0.0
366,15.394880090980548,8.367252606252295,-2.1578468228865297,1.0
367,-15.695671180124238,-4.841762738304681,6.818035386339074,0.0
368,17.163925941147983,2.864476502624308,-20.560834397486126,1.0
369,-0.94317809560612,-9.195278895697674,-4.629128836577051,0.0
370,27.774933384837002,15.208120433347856,-12.162957275083052,1.0
371,-4.0634584348539615,-3.7372074736837138,-9.441502719089957,0.0
372,4.6013190793651875,2.1924292382182955,16.712341461516242,1.0
373,-20.133192362790425,-9.32067543898328,-11.692402180311275,0.0
374,-1.1667941395154184,-2.6676002895119617,-9.508859305088905,1.0
375,-0.5655169599363957,-17.11472615845022,0.3970259225303444,0.0
376,-16.905506634225066,-4.217791068505747,-0.32930999170110037,1.0
377,-10.395487890044146,-6.533534582762847,-3.4700680340876646,0.0
378,3.0703782802149364,9.852783896878435,-5.050207049888677,1.0
379,-5.080316896188886,-4.800108508255763,-9.802959019311448,0.0
380,12.516434862413108,0.553511649390653,5.51698097183167,1.0
381,-13.904696627875289,5.261220535401514,-13.216514265963966,0.0
382,2.4542560699656675,13.325701955777577,-12.176077889028164,1.0
383,-6.731821868274681,-13.217480555251122,-6.779328942168294,0.0
384,3.099512076605205,2.6878727119965418,6.7976515019950305,1.0
385,-21.63131524442588,-17.318504406125527,8.271622162913625,0.0
386,19.871144733296354,-11.650744843629026,-1.477695132360148,1.0
387,-21.29780945786323,-4.292846768062515,-10.425288444059598,0.0
388,14.3898828200372,-1.41185015256877,-3.939372916951766,1.0
389,-32.07763871480759,11.942684349018272,-12.605230990267152,0.0
390,18.013451146771168,5.088306436137643,-17.81605595740578,1.0
391,-12.938002554674169,-22.55174675961248,24.5200421767487,0.0
392,31.548914382548578,10.922484138966913,-22.41796704501723,1.0
393,-4.8310091713922905,-20.00265744979264,-5.156624042186799,0.0
394,39.03840561109318,-0.7673131900277032,-30.31456733023976,1.0
395,-19.71130165527837,-5.958628040126169,-17.053623120784156,0.0
396,38.48131474799599,-0.6078194152381188,2.307585517028046,1.0
397,-29.972219093535756,-8.859476101007665,16.534064836325836,0.0
398,2.040756971195445,1.9738054213513159,-2.1574630007319264,1.0
399,-26.32364607984672,4.267171301949376,-26.10280114859975,0.0
400,5.177294412048851,0.42744356732344096,0.40831866695518143,1.0
401,-11.678209009120682,-24.571714681457983,22.95121080192549,0.0
402,-8.136715137615708,-9.83940478700208,10.639471586978901,1.0
403,-20.222275252519346,-14.243237833369749,5.229492175254992,0.0
404,13.010941031318708,-23.354790992401874,12.142354201988528,1.0
405,-38.46787401915929,12.218702598693511,-10.837158764642787,0.0
406,-6.193471244504645,6.695592384604547,28.89682493580928,1.0
407,-21.200506783646937,3.8649236939828655,9.090525658685568,0.0
408,8.445086434619919,-11.793541011604756,13.100247694475744,1.0
409,-6.17193702255942,-15.413832140426413,1.5008154062777004,0.0
410,5.390693974283313,8.613757856032237,-4.244544030986258,1.0
411,-21.542229200138284,-12.254016568016283,12.079798502723756,0.0
412,-6.31138953539395,6.78436497406027,-4.091212311629588,1.0
413,-11.65192174056366,-17.253773419190743,9.049039170488745,0.0
414,-3.8679959952465217,-1.625346389785122,-7.531711689538791,1.0
415,-1.7064363176536075,-17.479151685107425,-0.3405760444727098,0.0
416,22.868446414012418,1.561830070629655,-8.08394849924832,1.0
417,-30.218482504315215,18.379729163298354,-16.219728363571456,0.0
418,-1.8642383751070346,34.69124372818373,6.30626801654553,1.0
419,-17.43272510771428,-9.487512223052825,-13.498151726215637,0.0
420,0.0020681554072977198,-2.889893033965823,4.452883420974802,1.0
421,-49.16553046606057,26.883481136805116,-17.543525772511114,0.0
422,12.165763562414424,5.319765585329984,9.625786279192983,1.0
423,-2.4958398586275328,-5.61245758771252,-17.917082223018046,0.0
424,38.8531436554492,17.2241150090465,-0.9260290261331681,1.0
425,-27.840485763278732,14.75555403860963,-11.899661843537807,0.0
426,14.055516343142108,-11.562795499747676,8.809270905091283,1.0
427,-20.558585037752795,-3.2948585509888524,-7.615660381577625,0.0
428,40.767858652823506,-5.67130705716042,-28.73805621548264,1.0
429,-26.21772205258986,0.9486300694409888,-2.9414182123742254,0.0
430,12.875619119665243,23.011682005937104,-9.123224967273448,1.0
431,-17.627449189240355,-14.096144742168342,-0.4704354464428815,0.0
432,6.074626770567761,-8.722494251379214,3.1817514842528722,1.0
433,-11.73508572147728,-0.713319090543406,-14.866538543283394,0.0
